date,sales,
04/07/2015,630,
04/07/2015,123,
06/16/2017,47,
03/06/2018,15,
10/07/2018,5,
10/06/2018,320,
10/06/2018,18,
10/06/2018,345,
12/05/2017,82,
10/21/2017,99,
05/18/2018,7,
05/18/2018,2,
05/18/2018,9,
09/26/2017,10,
11/17/2018,10500,
07/08/2016,22,
11/16/2016,697,
11/16/2016,305,
06/18/2016,52,
04/08/2017,25,
04/18/2016,22,
12/03/2017,395,
12/03/2017,19,
12/10/2016,8,
12/10/2016,800,
12/10/2016,42,
12/10/2016,185,
10/31/2015,50,
10/31/2015,11,
10/31/2015,15,
10/31/2015,35,
10/31/2015,18,
10/31/2015,1605,
10/31/2015,386,
12/09/2018,16,
05/05/2015,10,
05/05/2015,7,
05/05/2015,25,
03/04/2017,129,
11/30/2015,63,
02/18/2016,10,
04/01/2018,483,
04/01/2018,4800,
06/11/2018,38,
06/11/2018,19,
06/11/2018,386,
06/11/2018,103,
06/11/2018,175,
09/30/2017,2,
12/13/2015,95,
11/11/2018,46,
01/05/2016,62,
03/24/2017,23,
07/05/2018,333,
07/05/2018,12,
07/05/2018,16,
07/05/2018,32,
07/05/2018,7,
09/21/2015,12,
09/21/2015,21,
07/23/2017,12,
08/29/2018,10,
03/26/2018,20,
12/29/2018,210,
09/20/2015,44,
09/20/2015,21,
04/04/2017,150,
04/04/2017,28,
03/26/2015,67,
11/28/2018,2,
11/28/2018,1050,
11/28/2018,21,
12/01/2017,89,
12/01/2017,752,
09/19/2015,888,
10/23/2016,56,
10/23/2016,11,
10/23/2016,12,
10/13/2018,64,
10/13/2018,97,
10/13/2018,11,
09/04/2016,10,
03/14/2017,197,
10/28/2018,48,
10/15/2018,14,
08/07/2018,64,
09/21/2018,81,
11/03/2018,12,
11/05/2017,864,
11/05/2017,4,
11/05/2017,957,
11/05/2017,13,
11/05/2017,172,
06/25/2018,872,
11/26/2016,693,
11/24/2017,208,
07/21/2018,72,
07/21/2018,26,
10/23/2016,4,
07/09/2016,49,
08/18/2018,324,
04/16/2017,9100,
04/16/2017,10,
04/16/2017,26,
11/14/2015,12,
11/14/2015,70,
12/20/2015,4,
12/20/2015,1104,
11/21/2016,247,
11/21/2016,12,
11/21/2016,440,
12/28/2018,65,
05/17/2016,34,
05/17/2016,15,
12/09/2018,12,
12/09/2018,897,
12/09/2018,189,
03/10/2018,54,
10/22/2018,178,
07/03/2018,130,
09/04/2018,55,
08/23/2018,4368,
08/23/2018,50,
08/23/2018,162,
08/23/2018,3,
08/23/2018,9,
08/22/2015,4,
10/04/2017,60,
10/26/2015,64,
10/26/2015,384,
06/28/2017,8,
06/28/2017,34,
11/04/2015,667,
11/04/2015,574,
11/04/2015,22,
11/04/2015,20,
11/04/2015,448,
09/08/2015,17,
06/25/2016,21,
06/25/2016,89,
06/25/2016,305,
07/26/2016,168,
12/07/2018,83,
12/29/2015,24,
12/29/2015,34,
02/14/2016,15,
02/14/2016,324,
02/14/2016,3,
02/14/2016,15,
02/14/2016,72,
01/25/2017,10,
01/25/2017,18,
04/01/2018,43,
10/03/2018,16,
10/03/2018,18,
09/01/2018,20,
09/01/2018,23,
12/21/2016,51,
12/21/2016,28,
12/20/2016,8,
12/20/2016,15,
11/27/2016,108,
11/27/2016,114,
08/27/2018,6,
03/22/2015,17,
12/17/2018,545,
03/19/2018,20,
03/19/2018,658,
03/19/2018,100,
03/19/2018,200,
09/18/2017,632,
09/18/2017,61,
11/24/2018,21,
11/24/2018,416,
04/11/2018,17,
04/11/2018,28,
12/10/2018,96,
12/10/2018,13,
11/24/2018,20,
12/04/2016,1599,
12/04/2016,37,
12/11/2018,11,
12/11/2018,78,
12/11/2018,521,
05/21/2017,112,
02/17/2018,30,
05/20/2018,132,
05/20/2018,26,
05/20/2018,705,
05/20/2018,8,
05/20/2018,22,
09/11/2018,11,
09/11/2018,21,
11/05/2017,105,
11/05/2017,40,
11/05/2017,52,
07/23/2018,12,
07/23/2018,160,
11/18/2017,104,
04/25/2015,304,
04/25/2015,271,
04/25/2015,1488,
11/30/2016,18,
11/30/2016,72,
10/25/2016,61,
10/25/2016,254,
07/20/2016,3,
07/20/2016,385,
07/20/2016,154,
07/20/2016,914,
10/27/2017,44,
10/27/2017,26,
11/20/2018,47,
11/20/2018,184,
11/20/2018,1260,
11/20/2018,69,
09/08/2017,71,
09/08/2017,60,
07/20/2015,26,
07/20/2015,28,
11/15/2017,362,
07/07/2015,173,
07/07/2015,70,
03/17/2017,200,
03/17/2017,902,
03/17/2017,972,
12/26/2017,12,
09/02/2015,22,
07/05/2016,35,
07/05/2016,39,
11/20/2017,10,
11/20/2017,315,
11/20/2017,5,
05/06/2015,6,
05/06/2015,108,
06/21/2015,20,
06/21/2015,618,
06/21/2015,60,
08/19/2018,388,
11/29/2015,576,
11/29/2015,31,
04/09/2018,479,
12/20/2015,191,
12/17/2015,6,
11/17/2016,41,
03/04/2015,16,
05/18/2018,18,
05/18/2018,303,
05/18/2018,35,
05/18/2018,114,
05/18/2018,56,
09/22/2018,28,
03/21/2018,1806,
09/14/2018,71,
11/03/2017,20,
11/03/2017,8,
11/03/2017,25,
11/03/2017,9,
11/03/2017,843,
05/03/2017,3,
05/03/2017,28,
05/03/2017,27,
12/27/2017,11,
12/27/2017,24,
07/22/2017,110,
07/22/2017,966,
07/22/2017,30,
07/22/2017,33,
11/16/2015,79,
11/16/2015,32,
11/16/2015,30,
11/16/2015,170,
06/19/2016,13,
06/19/2016,7,
06/19/2016,187,
07/04/2017,26,
07/04/2017,44,
07/04/2017,1280,
07/04/2017,28,
09/03/2016,130,
09/03/2016,7,
08/07/2018,245,
03/13/2018,1333,
09/28/2018,33,
09/28/2018,148,
09/28/2018,55,
09/28/2018,77,
09/28/2018,15,
09/28/2018,210,
08/07/2016,4,
11/24/2018,17,
11/24/2018,168,
11/24/2018,322,
11/24/2018,13,
05/08/2018,129,
09/29/2018,64,
09/29/2018,240,
09/29/2018,345,
09/29/2018,16,
09/29/2018,22,
09/29/2018,9,
10/22/2018,334,
10/22/2018,249,
03/24/2015,25,
11/03/2017,16,
11/03/2017,44,
11/03/2017,44,
11/03/2017,117,
11/03/2017,10,
11/03/2017,20,
11/03/2017,315,
09/05/2016,17,
09/05/2016,70,
09/05/2016,5,
08/14/2018,419,
12/01/2015,660,
12/01/2015,9,
12/01/2015,37,
12/01/2015,910,
06/18/2018,918,
06/18/2018,39,
12/02/2018,632,
11/21/2015,13,
04/10/2017,13,
04/10/2017,24,
06/30/2015,26,
06/30/2015,22,
12/24/2015,174,
12/24/2015,362,
12/24/2015,63,
12/24/2015,819,
12/24/2015,21,
12/24/2015,24,
05/23/2018,172,
11/10/2017,38,
11/10/2017,82,
10/02/2017,55,
09/06/2017,11,
10/27/2017,291,
10/22/2018,37,
09/15/2017,22,
09/15/2017,49,
09/25/2017,17,
06/10/2018,1348,
02/20/2015,63,
02/20/2015,21,
02/20/2018,10,
11/02/2015,35,
11/02/2015,90,
07/17/2018,270,
07/17/2018,100,
07/17/2018,40,
09/08/2018,117,
11/14/2017,3,
11/14/2017,409,
11/14/2017,41,
10/10/2015,123,
10/10/2015,16,
03/19/2016,12,
07/08/2018,16,
07/08/2018,87,
07/08/2018,19,
07/08/2018,14,
02/27/2016,106,
02/27/2016,494,
06/16/2018,6,
03/30/2018,326,
07/12/2016,384,
07/12/2016,149,
07/12/2016,538,
07/12/2016,2,
07/12/2016,7,
07/12/2016,8,
07/12/2016,660,
04/30/2018,6,
07/13/2015,352,
12/27/2015,231,
12/27/2015,13,
02/27/2017,57,
03/23/2016,32,
03/23/2016,28,
10/21/2018,9,
12/31/2015,50,
05/05/2015,128,
12/04/2016,272,
12/04/2016,111,
12/04/2016,37,
09/26/2018,420,
12/09/2015,101,
12/03/2018,46,
12/03/2018,29,
12/03/2018,25,
11/08/2016,11,
04/19/2015,77,
05/25/2016,22,
05/25/2016,128,
07/17/2018,480,
12/12/2017,658,
12/12/2017,34,
12/12/2017,14,
12/12/2017,27,
04/11/2015,10,
06/09/2016,114,
07/27/2015,66,
07/31/2016,240,
09/19/2017,26,
06/10/2017,24,
08/26/2017,9,
11/02/2018,77,
11/02/2018,9,
11/02/2018,591,
11/02/2018,6,
11/02/2018,26,
11/02/2018,453,
12/26/2017,18,
12/26/2017,303,
12/26/2017,147,
12/26/2017,8,
12/26/2017,903,
12/26/2017,54,
12/05/2017,34,
08/28/2018,22,
08/28/2018,92,
07/16/2016,151,
07/16/2016,138,
07/16/2016,12,
05/26/2016,19,
05/26/2016,154,
05/26/2016,13,
05/26/2016,168,
05/28/2016,46,
05/28/2016,536,
05/28/2016,7,
05/28/2016,46,
11/09/2018,48,
01/24/2017,32,
12/31/2017,48,
12/31/2017,24,
09/05/2017,63,
09/05/2017,29,
09/04/2016,135,
09/21/2016,590,
09/21/2016,543,
12/24/2018,2880,
12/24/2018,91,
10/05/2016,78,
09/09/2018,9,
09/09/2018,178,
09/09/2018,259,
09/09/2018,15,
11/13/2017,78,
11/13/2017,25,
11/13/2017,141,
11/13/2017,37,
10/15/2016,18,
08/03/2018,52,
08/03/2018,124,
08/21/2016,587,
08/21/2016,81,
03/12/2018,243,
04/27/2018,124,
04/27/2018,13,
04/27/2018,48,
09/11/2017,1600,
09/11/2017,12,
10/22/2018,4,
10/22/2018,580,
08/02/2016,7,
08/02/2016,559,
08/12/2017,146,
05/30/2015,14,
04/26/2017,435,
05/14/2018,441,
05/14/2018,65,
04/08/2018,245,
04/08/2018,196,
02/17/2018,12,
02/17/2018,167,
06/24/2018,3,
05/05/2015,46,
05/03/2016,60,
05/03/2016,24,
05/03/2016,8,
05/03/2016,19,
05/03/2016,28,
05/03/2016,845,
05/03/2016,77,
09/18/2017,3,
09/22/2017,8,
09/22/2017,17,
01/10/2017,80,
01/10/2017,70,
05/06/2018,12,
05/06/2018,624,
05/06/2018,773,
07/31/2017,284,
07/31/2017,636,
07/31/2017,119,
07/31/2017,273,
03/27/2018,16,
03/14/2015,34,
03/14/2015,81,
03/14/2015,83,
03/14/2015,22,
03/14/2015,63,
07/14/2017,30,
12/01/2017,864,
08/29/2017,242,
08/29/2017,164,
08/29/2017,4,
08/29/2017,11,
06/24/2017,441,
03/30/2018,6,
12/20/2015,52,
12/20/2015,72,
12/20/2015,243,
12/20/2015,222,
12/20/2015,9,
12/17/2016,30,
12/17/2016,303,
12/17/2016,143,
12/17/2016,547,
12/17/2016,213,
05/11/2018,6,
05/11/2018,75,
05/11/2018,7,
05/11/2018,8,
06/24/2017,9,
05/17/2017,66,
05/17/2017,15,
05/17/2017,174,
06/29/2018,896,
06/29/2018,131,
06/29/2018,12,
06/29/2018,63,
03/31/2015,1,
12/16/2015,37,
12/16/2015,57,
05/18/2018,345,
05/12/2016,202,
12/03/2018,522,
12/12/2016,9,
10/10/2016,46,
04/18/2016,948,
04/18/2016,62,
06/07/2015,269,
09/01/2018,8,
05/22/2017,15,
11/11/2017,10,
11/11/2017,672,
11/25/2015,1118,
11/25/2015,276,
11/07/2015,124,
07/18/2017,16,
03/29/2016,213,
03/29/2016,10,
03/29/2016,54,
03/29/2016,20,
04/07/2017,659,
06/13/2016,9,
06/13/2016,30,
06/13/2016,68,
02/18/2016,62,
02/18/2016,36,
11/12/2018,10,
11/12/2018,10,
11/12/2018,28,
03/05/2018,8,
03/05/2018,222,
03/05/2018,128,
03/05/2018,19,
03/03/2017,26,
03/03/2017,36,
12/24/2017,34,
10/07/2017,838,
12/09/2017,41,
11/20/2018,210,
12/12/2016,23,
02/03/2018,4,
02/03/2018,116,
09/21/2018,2,
04/30/2018,44,
11/03/2015,784,
11/03/2015,49,
11/03/2015,8,
12/30/2017,6,
12/30/2017,14,
09/17/2015,183,
11/24/2018,28,
04/24/2016,26,
03/09/2016,114,
03/09/2016,360,
06/02/2018,26,
09/19/2017,12,
09/19/2017,7,
10/31/2015,743,
11/23/2018,7,
11/23/2018,12,
11/23/2018,223,
11/16/2018,24,
02/19/2017,9,
02/19/2017,26,
11/07/2018,101,
07/08/2015,64,
11/07/2015,684,
11/07/2015,2,
11/07/2015,41,
01/28/2018,280,
12/11/2016,14,
12/11/2016,70,
12/11/2016,5,
12/11/2016,59,
12/11/2016,53,
12/11/2016,55,
12/11/2016,365,
12/11/2016,86,
12/11/2016,28,
06/29/2016,25,
03/16/2016,44,
08/13/2016,6,
05/14/2017,58,
05/14/2017,32,
05/14/2017,31,
05/14/2017,44,
05/14/2017,5,
05/14/2017,11,
05/14/2017,14,
07/13/2018,40,
07/13/2018,92,
11/22/2016,38,
11/22/2016,43,
11/22/2016,34,
11/23/2015,63,
12/27/2016,196,
12/27/2016,240,
11/14/2017,381,
11/14/2017,1200,
11/14/2017,49,
05/08/2017,18,
12/26/2015,19,
12/26/2015,35,
12/26/2015,82,
12/26/2015,228,
06/08/2018,11,
04/07/2016,464,
04/07/2016,384,
07/10/2017,45,
11/21/2017,31,
11/21/2017,128,
11/21/2017,78,
11/12/2018,15,
11/01/2015,70,
11/01/2015,6,
05/15/2017,14,
11/07/2015,246,
11/07/2015,37,
11/07/2015,23,
11/07/2015,13,
10/05/2018,40,
10/05/2018,62,
10/05/2018,20,
06/01/2018,4,
06/01/2018,28,
06/01/2018,159,
11/20/2018,28,
12/23/2017,6,
09/29/2018,244,
11/07/2017,15,
04/04/2015,8,
07/23/2016,11,
06/25/2015,264,
06/25/2015,72,
06/25/2015,10,
09/08/2015,6,
09/08/2015,976,
09/08/2015,304,
09/08/2015,486,
12/12/2015,13,
12/12/2015,9,
12/12/2015,10,
01/13/2016,71,
01/13/2016,78,
01/13/2016,465,
12/15/2018,11,
12/18/2017,1794,
04/11/2015,759,
11/10/2017,21,
11/10/2017,50,
06/26/2018,240,
11/13/2018,2405,
11/13/2018,564,
11/13/2018,345,
11/13/2018,9,
11/24/2018,90,
11/24/2018,230,
05/23/2018,2,
05/23/2018,19,
05/23/2018,49,
05/23/2018,2,
12/02/2015,120,
10/03/2015,62,
10/03/2015,7,
07/29/2017,3,
11/02/2018,6,
11/02/2018,976,
11/02/2018,2250,
11/02/2018,60,
03/08/2018,172,
03/08/2018,4,
12/16/2015,115,
11/28/2017,183,
11/28/2017,102,
11/28/2017,1127,
11/28/2017,1264,
12/23/2017,9,
12/23/2017,38,
12/23/2017,5,
12/23/2017,228,
12/23/2017,48,
12/23/2017,62,
12/23/2017,1118,
10/15/2015,184,
10/15/2015,8,
08/22/2017,27,
12/17/2018,482,
12/17/2018,14,
03/07/2018,26,
03/07/2018,92,
12/01/2015,675,
10/14/2015,23,
10/14/2015,270,
11/18/2015,12,
11/18/2015,10,
01/14/2018,19,
01/14/2018,37,
01/14/2018,112,
01/14/2018,6,
01/14/2018,3,
09/24/2016,36,
09/24/2016,15,
10/09/2018,68,
10/09/2018,255,
01/02/2017,174,
01/02/2017,232,
08/19/2018,3,
12/25/2018,97,
12/25/2018,4,
12/25/2018,630,
12/25/2018,91,
09/10/2018,15,
10/19/2018,92,
12/01/2018,20,
12/01/2018,898,
09/02/2015,58,
09/02/2015,15,
03/25/2018,24,
09/28/2016,13,
09/28/2016,2,
09/28/2016,5,
03/15/2016,17,
01/06/2018,34,
01/13/2015,1326,
01/13/2015,334,
01/13/2015,20,
02/06/2016,1269,
02/06/2016,284,
02/06/2016,6,
12/21/2018,376,
09/05/2017,97,
09/05/2017,12,
09/05/2017,5,
10/04/2015,30,
11/27/2018,118,
11/27/2018,19,
10/28/2017,13,
06/09/2016,13,
12/08/2018,70,
03/16/2016,86,
06/09/2015,19,
06/09/2015,80,
06/09/2015,38,
03/20/2016,3,
03/20/2016,19,
11/18/2017,62,
11/18/2017,68,
03/07/2015,49,
03/07/2015,18,
03/07/2015,243,
05/15/2017,8,
05/25/2016,468,
08/02/2016,129,
08/02/2016,9,
08/02/2016,200,
08/02/2016,111,
11/06/2017,208,
11/06/2017,37,
11/06/2017,36,
11/06/2017,89,
11/07/2017,13,
09/18/2016,718,
12/07/2016,22,
12/07/2016,7,
12/07/2016,774,
12/09/2017,21,
12/09/2017,5,
12/09/2017,20,
11/16/2015,6,
11/06/2017,85,
09/06/2016,8,
09/03/2015,15,
04/24/2017,16,
04/24/2017,1326,
04/24/2017,4,
08/31/2018,7,
08/31/2018,690,
12/07/2018,1890,
12/18/2016,56,
12/18/2016,19,
12/18/2016,21,
11/04/2015,53,
03/10/2018,49,
03/10/2018,14,
01/31/2017,110,
01/31/2017,57,
05/07/2018,80,
05/24/2017,70,
05/24/2017,192,
10/07/2017,11,
04/30/2015,48,
11/10/2016,715,
11/09/2016,2322,
11/09/2016,18,
09/07/2016,10,
09/07/2016,792,
09/07/2016,5,
05/11/2018,210,
07/21/2018,34,
07/21/2018,223,
07/21/2018,211,
11/24/2015,36,
11/24/2015,1503,
11/15/2015,11,
11/15/2015,773,
11/15/2015,21,
03/23/2018,348,
12/18/2017,73,
12/18/2017,773,
12/18/2017,40,
07/29/2018,34,
07/29/2018,462,
07/29/2018,138,
07/29/2018,303,
09/02/2015,240,
01/29/2018,9,
01/29/2018,9,
01/29/2018,120,
12/26/2017,213,
12/26/2017,27,
08/09/2016,688,
04/06/2015,654,
04/06/2015,34,
11/17/2018,240,
07/11/2016,200,
07/11/2016,716,
07/11/2016,222,
11/10/2017,68,
11/10/2017,130,
11/10/2017,468,
11/10/2017,62,
11/10/2017,721,
11/10/2017,6,
11/10/2017,15,
03/31/2015,9,
03/31/2015,80,
09/18/2016,19,
11/07/2016,25,
05/19/2018,196,
01/03/2016,399,
01/03/2016,8,
01/03/2016,1353,
09/08/2016,27,
09/08/2016,42,
04/03/2017,100,
12/05/2017,700,
12/05/2017,585,
05/08/2016,44,
05/08/2016,378,
05/08/2016,124,
09/22/2018,392,
11/30/2018,384,
11/30/2018,1782,
01/15/2018,22,
08/08/2015,550,
08/08/2015,168,
08/08/2015,39,
08/08/2015,54,
08/08/2015,300,
11/05/2016,63,
04/25/2018,14,
04/20/2015,745,
04/20/2015,45,
04/20/2015,402,
11/11/2018,19,
11/25/2018,360,
11/25/2018,11,
12/18/2016,21,
09/08/2017,36,
09/08/2017,65,
06/06/2017,106,
06/19/2016,6,
03/05/2016,467,
03/05/2016,11,
03/05/2016,3,
08/04/2018,8,
08/04/2018,9,
12/30/2018,4,
05/23/2016,52,
12/06/2015,15,
12/06/2015,215,
12/06/2015,36,
12/06/2015,11,
12/06/2015,5,
12/06/2015,36,
08/07/2016,20,
03/17/2015,5,
03/17/2015,6,
03/17/2015,16,
03/26/2016,41,
03/26/2016,17,
12/14/2015,187,
09/19/2016,67,
04/25/2018,43,
04/25/2018,68,
10/18/2015,53,
10/18/2015,187,
10/18/2015,11,
11/13/2016,18,
01/31/2017,16,
11/17/2017,11,
07/25/2018,4,
11/11/2018,36,
09/26/2016,35,
09/26/2016,630,
09/26/2016,80,
04/04/2015,233,
04/04/2015,100,
04/04/2015,20,
04/04/2015,13,
09/14/2015,465,
09/14/2015,69,
09/14/2015,2800,
09/14/2015,602,
09/14/2015,17,
09/14/2015,288,
09/14/2015,45,
12/29/2018,102,
06/21/2016,108,
11/26/2018,59,
11/26/2018,94,
10/23/2017,18,
12/14/2016,9,
11/13/2017,31,
09/29/2018,24,
09/29/2018,52,
11/08/2016,120,
04/01/2017,1318,
04/01/2017,64,
04/01/2017,4,
02/02/2018,87,
02/02/2018,140,
02/02/2018,47,
12/24/2018,9,
12/24/2018,843,
06/21/2015,1215,
03/06/2018,68,
09/25/2018,40,
06/30/2015,3,
06/30/2015,7,
08/07/2016,29,
08/07/2016,213,
06/30/2018,1002,
06/30/2018,570,
06/30/2018,15,
10/26/2016,106,
10/26/2016,69,
07/30/2015,1368,
11/18/2017,302,
07/06/2016,171,
11/10/2015,4,
11/10/2015,13,
11/10/2015,16,
11/10/2015,564,
11/10/2015,63,
11/10/2015,536,
05/27/2017,3505,
05/27/2017,145,
05/27/2017,315,
03/08/2016,4,
10/19/2018,3,
10/19/2018,329,
11/05/2017,54,
12/26/2017,5,
04/13/2016,38,
04/13/2016,259,
04/13/2016,76,
09/12/2018,46,
09/12/2018,46,
09/24/2018,41,
09/24/2018,39,
10/10/2016,1802,
11/27/2016,749,
09/13/2016,200,
09/13/2016,1517,
11/14/2018,168,
11/14/2018,46,
05/05/2018,24,
11/28/2015,398,
11/28/2015,86,
11/28/2015,14,
11/28/2015,46,
05/10/2015,159,
05/10/2015,44,
03/03/2017,3931,
03/03/2017,3,
03/03/2017,432,
03/03/2017,42,
08/15/2016,105,
08/15/2016,71,
09/12/2016,10,
09/12/2016,106,
09/12/2016,2,
09/12/2016,21,
09/12/2016,29,
09/12/2016,28,
01/12/2016,466,
05/12/2016,37,
09/26/2017,52,
09/26/2017,8,
09/26/2017,36,
09/26/2017,30,
09/09/2018,18,
04/15/2018,80,
06/10/2018,9,
09/01/2018,499,
06/14/2015,213,
05/18/2018,707,
05/18/2018,115,
05/18/2018,44,
09/12/2018,167,
06/21/2017,37,
06/21/2017,187,
06/21/2017,354,
11/26/2015,82,
03/19/2018,15,
03/19/2018,698,
03/19/2018,31,
03/19/2018,28,
10/18/2015,606,
08/22/2018,211,
11/19/2017,55,
09/20/2015,165,
09/20/2015,363,
09/20/2015,60,
09/11/2017,333,
09/11/2017,40,
09/23/2017,14,
08/04/2018,4,
07/25/2017,11,
08/02/2017,137,
08/02/2017,334,
08/02/2017,13,
05/21/2016,21,
11/03/2018,44,
04/16/2016,13,
12/12/2017,250,
12/12/2017,50,
10/30/2016,183,
03/07/2015,108,
03/05/2016,100,
03/05/2016,34,
08/08/2017,11,
01/03/2018,39,
10/09/2018,36,
10/20/2018,46,
09/07/2015,197,
09/07/2015,3,
09/07/2015,201,
09/07/2015,47,
09/07/2015,22,
09/30/2018,12,
09/30/2018,168,
09/30/2018,4,
11/16/2018,53,
09/11/2018,33,
09/11/2018,407,
01/16/2018,28,
01/16/2018,400,
11/26/2017,4,
11/07/2016,716,
12/14/2018,160,
12/14/2018,45,
09/13/2015,341,
12/07/2015,106,
09/07/2018,14,
10/07/2018,86,
09/05/2016,7,
09/05/2016,37,
03/30/2015,16,
03/30/2015,45,
05/05/2018,22,
05/05/2018,10,
05/05/2018,90,
04/30/2018,164,
09/08/2015,18,
09/08/2015,967,
09/08/2015,183,
06/20/2018,5,
12/26/2016,52,
08/15/2018,51,
03/04/2018,90,
07/27/2018,15,
07/27/2018,544,
09/23/2017,5,
09/23/2017,19,
05/30/2017,2276,
05/30/2017,1980,
05/30/2017,63,
11/16/2015,38,
09/21/2015,9,
02/21/2017,69,
02/21/2017,297,
02/21/2017,40,
11/19/2018,192,
11/19/2018,14,
11/19/2018,1526,
08/21/2017,10,
08/21/2017,29,
04/30/2018,65,
04/30/2018,31,
05/02/2017,188,
10/02/2018,12,
10/02/2018,10,
10/02/2018,21,
10/02/2018,28,
10/02/2018,2315,
10/02/2018,35,
10/02/2018,20,
09/18/2018,16,
12/04/2016,17,
12/04/2016,26,
01/17/2016,7,
01/06/2015,20,
03/05/2016,32,
12/25/2017,34,
09/04/2017,64,
09/04/2017,61,
09/04/2017,23,
08/26/2015,11,
08/26/2015,18,
08/26/2015,4,
05/21/2016,27,
10/16/2018,308,
11/09/2016,245,
11/09/2016,13,
11/09/2016,14,
11/09/2016,900,
11/21/2015,2,
11/21/2015,268,
10/11/2016,32,
03/21/2018,726,
03/21/2018,11,
03/21/2018,9,
01/04/2016,33,
01/04/2016,40,
12/09/2018,144,
09/06/2017,42,
09/06/2017,330,
09/03/2017,88,
05/13/2015,280,
05/13/2015,8,
09/29/2017,28,
08/05/2015,17,
08/05/2015,16,
08/05/2015,46,
04/14/2018,199,
06/09/2018,721,
12/29/2017,71,
12/29/2017,82,
01/18/2015,65,
11/20/2017,152,
06/10/2018,89,
06/10/2018,12,
06/10/2018,16,
09/10/2018,86,
04/08/2018,274,
04/08/2018,307,
10/24/2016,16,
10/24/2016,348,
10/24/2016,11,
05/27/2018,99,
05/27/2018,32,
12/05/2015,349,
12/05/2015,173,
08/14/2017,16,
08/14/2017,106,
09/05/2017,26,
09/05/2017,16,
09/05/2017,11,
06/26/2018,359,
06/26/2018,546,
03/12/2018,41,
02/18/2018,168,
02/18/2018,110,
02/18/2018,10,
11/10/2018,27,
11/19/2015,23,
11/19/2015,10,
11/19/2015,214,
11/19/2015,1026,
11/18/2015,22,
09/24/2017,64,
11/20/2017,39,
09/27/2017,3,
04/09/2017,557,
09/21/2018,72,
09/21/2018,80,
08/24/2018,25,
08/24/2018,4,
02/22/2017,446,
02/22/2017,37,
02/22/2017,11,
12/08/2018,88,
12/08/2018,23,
12/08/2018,91,
12/08/2018,43,
09/18/2018,11,
09/18/2018,102,
09/11/2017,225,
09/23/2018,74,
09/23/2018,21,
09/23/2018,40,
10/06/2015,16,
10/23/2016,37,
10/23/2016,151,
03/31/2017,281,
03/31/2017,32,
12/29/2017,12,
11/03/2018,27,
01/20/2018,4,
12/03/2017,1650,
12/03/2017,112,
06/14/2017,600,
09/02/2017,47,
09/05/2015,32,
10/21/2018,162,
10/21/2018,5,
10/21/2018,7,
04/25/2018,9,
10/19/2016,1641,
10/19/2016,270,
07/05/2015,20,
07/05/2015,10,
07/05/2015,214,
04/04/2017,589,
11/13/2018,3,
09/09/2018,7,
04/17/2016,100,
04/17/2016,63,
04/17/2016,11,
07/25/2017,21,
08/26/2017,33,
08/26/2017,250,
09/12/2015,358,
09/12/2015,58,
09/12/2015,332,
09/12/2015,41,
07/22/2017,87,
05/19/2018,39,
04/28/2018,9,
04/28/2018,7,
12/29/2018,20,
12/29/2018,69,
09/04/2018,14,
09/04/2018,1479,
03/21/2015,17,
09/28/2018,10,
01/19/2015,33,
01/19/2015,57,
01/19/2015,109,
01/19/2015,182,
02/14/2015,17,
06/09/2017,123,
09/26/2015,586,
09/26/2015,20,
05/30/2017,124,
12/19/2018,14,
12/19/2018,79,
12/19/2018,103,
12/26/2018,751,
06/15/2018,45,
06/15/2018,85,
06/15/2018,18,
11/20/2017,129,
03/31/2015,2,
10/08/2018,104,
10/08/2018,36,
10/08/2018,240,
10/08/2018,41,
01/30/2018,420,
12/12/2015,24,
10/24/2016,4,
04/01/2018,24,
04/01/2018,7,
04/01/2018,21,
04/01/2018,219,
01/26/2018,19,
11/28/2015,8,
11/28/2015,42,
11/28/2015,412,
09/04/2016,8,
06/12/2018,64,
07/15/2018,7,
07/15/2018,8,
07/15/2018,42,
07/15/2018,665,
07/15/2018,9,
11/02/2018,4,
11/02/2018,21,
11/02/2018,9,
11/02/2018,860,
10/08/2017,62,
04/08/2017,18,
10/08/2016,146,
05/15/2018,57,
05/15/2018,12,
02/24/2015,33,
02/24/2015,23,
05/30/2016,240,
05/30/2016,161,
05/30/2016,129,
11/18/2017,1320,
12/04/2018,240,
12/04/2018,55,
12/04/2018,14,
12/04/2018,24,
12/04/2018,256,
06/05/2017,22,
06/05/2017,59,
12/10/2017,81,
04/30/2018,10,
04/24/2018,2,
05/08/2016,38,
03/31/2016,80,
08/06/2018,116,
12/02/2018,2480,
06/06/2017,180,
06/06/2017,27,
06/06/2017,324,
06/06/2017,60,
06/06/2017,65,
06/06/2017,12,
06/06/2017,13,
04/13/2016,18,
05/22/2018,182,
05/22/2018,2,
05/22/2018,23,
12/19/2017,456,
12/19/2017,11,
12/19/2017,6,
09/22/2018,68,
09/07/2018,26,
09/07/2018,127,
11/28/2015,44,
11/28/2015,140,
11/12/2015,3,
11/12/2015,17,
11/12/2015,80,
11/12/2015,37,
11/12/2015,68,
10/02/2018,11,
12/14/2016,7,
12/14/2016,57,
12/06/2016,7,
12/06/2016,1326,
12/06/2016,15,
03/31/2018,35,
03/31/2018,3000,
03/31/2018,65,
03/13/2018,20,
03/13/2018,210,
03/13/2018,30,
03/13/2018,90,
03/13/2018,960,
03/13/2018,16,
